audit_timestamp,rollback_snapshot_id,production_dbf_flag,record_type,reconstructed_claim_id,prototype_claimnum,derivation_candidate_id,replay_source,uat_segment,governance_status,business_review_required,replay_authorization_status,reconciliation_status,generation_status,blocker_category,business_explanation,orphan_impact,reconciliation_impact,replay_eligibility,remediation_recommendation,rulebook_lineage
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010411727-1-DEATH_CLAIM-C0-20190315,CLM0000217,QDC-RC-9010411727-1-DEATH_CLAIM-C0-20190315,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (PACTG_GL_2023_603703R); post-adjustment status MINOR_VARIANCE (diff=23.15).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010749041-1-DEATH_CLAIM-C0-20181212,CLM0000951,QDC-RC-9010749041-1-DEATH_CLAIM-C0-20181212,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010756034-1-DEATH_CLAIM-C0-20180911,CLM0001021,QDC-RC-9010756034-1-DEATH_CLAIM-C0-20180911,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010757541-1-DEATH_CLAIM-C0-20180124,CLM0001067,QDC-RC-9010757541-1-DEATH_CLAIM-C0-20180124,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010758074-1-DEATH_CLAIM-C0-20181117,CLM0001071,QDC-RC-9010758074-1-DEATH_CLAIM-C0-20181117,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010764339-1-DEATH_CLAIM-C0-20180217,CLM0001161,QDC-RC-9010764339-1-DEATH_CLAIM-C0-20180217,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010774484-1-DEATH_CLAIM-C0-20230706,CLM0001320,QDC-RC-9010774484-1-DEATH_CLAIM-C0-20230706,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLM0001381,QDC-RC-9010778914-1-DEATH_CLAIM-C0-20190324,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010779130-1-DEATH_CLAIM-C0-20190312,CLM0001382,QDC-RC-9010779130-1-DEATH_CLAIM-C0-20190312,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010781117-1-DEATH_CLAIM-C0-20180616,CLM0001428,QDC-RC-9010781117-1-DEATH_CLAIM-C0-20180616,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010786824-1-DEATH_CLAIM-C0-20210430,CLM0001513,QDC-RC-9010786824-1-DEATH_CLAIM-C0-20210430,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010786886-1-DEATH_CLAIM-C0-20201120,CLM0001515,QDC-RC-9010786886-1-DEATH_CLAIM-C0-20201120,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010787511-1-DEATH_CLAIM-C0-20240415,CLM0001519,QDC-RC-9010787511-1-DEATH_CLAIM-C0-20240415,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010790543-1-DEATH_CLAIM-C0-20211110,CLM0001571,QDC-RC-9010790543-1-DEATH_CLAIM-C0-20211110,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010792038-1-DEATH_CLAIM-C0-20180506,CLM0001595,QDC-RC-9010792038-1-DEATH_CLAIM-C0-20180506,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010792701-1-DEATH_CLAIM-C0-20191024,CLM0001610,QDC-RC-9010792701-1-DEATH_CLAIM-C0-20191024,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010797854-1-DEATH_CLAIM-C0-20200727,CLM0001660,QDC-RC-9010797854-1-DEATH_CLAIM-C0-20200727,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010800667-1-DEATH_CLAIM-C0-20181022,CLM0001675,QDC-RC-9010800667-1-DEATH_CLAIM-C0-20181022,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010803051-1-DEATH_CLAIM-C0-20220313,CLM0001699,QDC-RC-9010803051-1-DEATH_CLAIM-C0-20220313,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010809930-1-DEATH_CLAIM-C0-20220329,CLM0001786,QDC-RC-9010809930-1-DEATH_CLAIM-C0-20220329,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010813155-1-DEATH_CLAIM-C0-20180101,CLM0001844,QDC-RC-9010813155-1-DEATH_CLAIM-C0-20180101,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010814971-1-DEATH_CLAIM-C0-20180324,CLM0001895,QDC-RC-9010814971-1-DEATH_CLAIM-C0-20180324,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010823601-1-DEATH_CLAIM-C0-20190202,CLM0001990,QDC-RC-9010823601-1-DEATH_CLAIM-C0-20190202,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010823906-1-DEATH_CLAIM-C0-20210401,CLM0001993,QDC-RC-9010823906-1-DEATH_CLAIM-C0-20210401,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010829154-1-DEATH_CLAIM-C0-20220414,CLM0002064,QDC-RC-9010829154-1-DEATH_CLAIM-C0-20220414,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010836547-1-DEATH_CLAIM-C0-20180127,CLM0002135,QDC-RC-9010836547-1-DEATH_CLAIM-C0-20180127,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010840582-1-DEATH_CLAIM-C0-20220710,CLM0002153,QDC-RC-9010840582-1-DEATH_CLAIM-C0-20220710,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
2026-06-12T12:58:15Z,PHASE24-CLIENT-BALANCING-RERUN-20260612T125815Z,N,QUIKCLMS,RC-9010843553-1-DEATH_CLAIM-C0-20240624,CLM0002212,QDC-RC-9010843553-1-DEATH_CLAIM-C0-20240624,CLIENT_DECISION,CLIENT_REBALANCE_CLEARED,UAT_CLEARED,N,CLIENT_AUTHORIZED,CLIENT_ACCEPTED,ACCEPTED,NONE,Client decision Item 16 rebalance: dividend-on-deposit (2023/603703R) excluded from DB balancing (LIFECYCLE_0038_FALLBACK); post-adjustment status BALANCED (diff=0.0).,NONE,CLIENT_ACCEPTED,UAT_READY,NONE,phase23_client_decision_application|phase24_client_balancing_rerun
