audit_timestamp,rollback_snapshot_id,production_dbf_flag,reconstructed_claim_id,claim_family,blocker_category,transaction_codes,triage_disposition,decision_basis,rulebook_lineage
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011219517-1-SURRENDER_CLAIM-C2-20201013,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0411|0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010773267-2-SURRENDER_CLAIM-C0-20210102,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011010387-2-SURRENDER_CLAIM-C0-20250921,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010975741-2-SURRENDER_CLAIM-C0-20200914,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010393931-1-SURRENDER_CLAIM-C0-20251208,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010856925-2-SURRENDER_CLAIM-C0-20190713,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010759529-1-SURRENDER_CLAIM-C0-20191101,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010872329-2-SURRENDER_CLAIM-C0-20260326,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010746424-2-SURRENDER_CLAIM-C2-20200328,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010810539-2-SURRENDER_CLAIM-C0-20200201,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011065199-2-SURRENDER_CLAIM-C0-20220528,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010795699-2-SURRENDER_CLAIM-C0-20240526,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010749459-2-SURRENDER_CLAIM-C0-20200420,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011204579-1-SURRENDER_CLAIM-C0-20240207,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011197647-1-SURRENDER_CLAIM-C0-20200128,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011035652-2-SURRENDER_CLAIM-C1-20190515,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011053076-2-SURRENDER_CLAIM-C7-20241018,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011256689-1-SURRENDER_CLAIM-C0-20230118,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011018779-2-SURRENDER_CLAIM-C0-20220327,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010782022-2-SURRENDER_CLAIM-C0-20230103,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010858396-3-SURRENDER_CLAIM-C2-20201001,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011209916-1-SURRENDER_CLAIM-C5-20200727,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010822046-2-SURRENDER_CLAIM-C1-20191211,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010823095-2-SURRENDER_CLAIM-C1-20190729,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011269468-1-SURRENDER_CLAIM-C0-20220307,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010782192-2-SURRENDER_CLAIM-C0-20200121,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011085375-2-SURRENDER_CLAIM-C0-20220419,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011154852-4-SURRENDER_CLAIM-C0-20190227,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011200196-1-SURRENDER_CLAIM-C0-20180117,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010397583-1-SURRENDER_CLAIM-C4-20220831,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010760942-2-SURRENDER_CLAIM-C0-20230413,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010389802-1-SURRENDER_CLAIM-C0-20201026,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010392138-1-SURRENDER_CLAIM-C6-20231206,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0412|0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011005435-3-SURRENDER_CLAIM-C0-20180209,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010768209-2-SURRENDER_CLAIM-C0-20241001,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011054606-2-SURRENDER_CLAIM-C7-20250324,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010897664-2-SURRENDER_CLAIM-C0-20180320,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010842962-2-SURRENDER_CLAIM-C0-20200317,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011180927-1-SURRENDER_CLAIM-C0-20231010,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010927552-2-SURRENDER_CLAIM-C0-20210920,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010864474-2-SURRENDER_CLAIM-C5-20240114,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011057904-2-SURRENDER_CLAIM-C0-20231024,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|1020,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010985597-4-SURRENDER_CLAIM-C0-20190501,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010471769-1-SURRENDER_CLAIM-C0-20190619,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010824389-2-SURRENDER_CLAIM-C0-20220329,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010806412-2-SURRENDER_CLAIM-C0-20180911,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010829942-2-SURRENDER_CLAIM-C1-20180809,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010872326-2-SURRENDER_CLAIM-C0-20250925,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011214338-1-SURRENDER_CLAIM-C0-20251231,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010965984-2-SURRENDER_CLAIM-C0-20221003,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010773856-2-SURRENDER_CLAIM-C1-20191205,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010749042-3-SURRENDER_CLAIM-C2-20200225,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9011194498-1-SURRENDER_CLAIM-C0-20221031,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010768208-2-SURRENDER_CLAIM-C0-20241001,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010761870-2-SURRENDER_CLAIM-C2-20200901,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560|0561,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010469896-1-SURRENDER_CLAIM-C0-20230425,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
2026-06-11T17:33:03Z,PHASE23-CLIENT-DECISION-APPLICATION-20260611T173303Z,N,RC-9010836094-2-SURRENDER_CLAIM-C0-20200317,SURRENDER_CLAIM,SURRENDER_OFFSET_BLOCKED,0560,CLIENT_PATTERN_CLEARED,Client Item 14: approved surrender patterns only; loan-only excluded,phase17_uat_governance|phase23_client_decision_application
