policy_number,effective_date,mplan,trans_amount,has_560,has_0090,has_1020,has_payout_pair,deferred_hold
9010719553,20190611,1659C2,134.75,False,False,False,False,True
9010719553,20200611,1659C2,134.75,False,False,False,False,True
9010719553,20210611,1659C2,134.75,False,False,False,False,True
9010719553,20220611,1659C2,134.75,False,False,False,False,True
9010719553,20230611,1659C2,134.75,False,False,False,False,True
9010719553,20240611,1659C2,134.75,False,False,False,False,True
9010719553,20250611,1659C2,134.75,False,False,False,False,True
9010719815,20180803,1659C2,246.75,False,False,False,False,True
9010719815,20190803,1659C2,246.75,False,False,False,False,True
9010719815,20200803,1659C2,246.75,False,False,False,False,True
9010719815,20210803,1659C2,246.75,False,False,False,False,True
9010719815,20220803,1659C2,246.75,False,False,False,False,True
9010719815,20230803,1659C2,246.75,False,False,False,False,True
9010719815,20240803,1659C2,246.75,False,False,False,False,True
9010719815,20250803,1659C2,246.75,False,False,False,False,True
9010720759,20180618,1659C2,279.25,False,False,False,False,True
9010720759,20190618,1659C2,279.25,False,False,False,False,True
9010720759,20200618,1659C2,279.25,False,False,False,False,True
9010720759,20210618,1659C2,279.25,False,False,False,False,True
9010720759,20220618,1659C2,279.25,False,False,False,False,True
9010720759,20230618,1659C2,279.25,False,False,False,False,True
9010720759,20240618,1659C2,279.25,False,False,False,False,True
9010720759,20250618,1659C2,279.25,False,False,False,False,True
9010722734,20180710,1659C2,912.0,False,False,False,False,True
9010722734,20190710,1659C2,912.0,False,False,False,False,True
9010722734,20200710,1659C2,912.0,False,False,False,False,True
9010722734,20210710,1659C2,912.0,False,False,False,False,True
9010722734,20220710,1659C2,912.0,False,False,False,False,True
9010722734,20230710,1659C2,912.0,False,False,False,False,True
9010722734,20240710,1659C2,912.0,False,False,False,False,True
9010722734,20250710,1659C2,912.0,False,False,False,False,True
9010723386,20180718,1659C2,752.0,False,False,False,False,True
9010723386,20190718,1659C2,752.0,False,False,False,False,True
9010723386,20200718,1659C2,752.0,False,False,False,False,True
9010723386,20210718,1659C2,752.0,False,False,False,False,True
9010723386,20220718,1659C2,752.0,False,False,False,False,True
9010723386,20230718,1659C2,752.0,False,False,False,False,True
9010723386,20230718,1659C2,752.0,False,False,False,False,True
9010723386,20240718,1659C2,752.0,False,False,False,False,True
9010723386,20250718,1659C2,752.0,False,False,False,False,True
9010723387,20180718,1659C2,509.0,False,False,False,False,True
9010723387,20190718,1659C2,509.0,False,False,False,False,True
9010723387,20200718,1659C2,509.0,False,False,False,False,True
9010723387,20210718,1659C2,509.0,False,False,False,False,True
9010723387,20220718,1659C2,509.0,False,False,False,False,True
9010723387,20230718,1659C2,509.0,False,False,False,False,True
9010723387,20240718,1659C2,509.0,False,False,False,False,True
9010723387,20250718,1659C2,509.0,False,False,False,False,True
9010723388,20180718,1659C2,768.53,False,False,False,False,True
9010723388,20190718,1659C2,768.53,False,False,False,False,True
9010723388,20200718,1659C2,768.53,False,False,False,False,True
9010723388,20210718,1659C2,768.53,False,False,False,False,True
9010723388,20220718,1659C2,768.53,False,False,False,False,True
9010723523,20180726,1659C2,222.25,False,False,False,False,True
9010723523,20190726,1659C2,222.25,False,False,False,False,True
9010723523,20200726,1659C2,222.25,False,False,False,False,True
9010723523,20210726,1659C2,222.25,False,False,False,False,True
9010723523,20220726,1659C2,222.25,False,False,False,False,True
9010723523,20230726,1659C2,222.25,False,False,False,False,True
9010723523,20240726,1659C2,222.25,False,False,False,False,True
9010723523,20250726,1659C2,222.25,False,False,False,False,True
9010723524,20180718,1659C2,517.0,False,False,False,False,True
9010723524,20190718,1659C2,517.0,False,False,False,False,True
9010723524,20200718,1659C2,517.0,False,False,False,False,True
9010723524,20210718,1659C2,517.0,False,False,False,False,True
9010723524,20220718,1659C2,517.0,False,False,False,False,True
9010723524,20230718,1659C2,517.0,False,False,False,False,True
9010723524,20240718,1659C2,517.0,False,False,False,False,True
9010723524,20250718,1659C2,517.0,False,False,False,False,True
9010724403,20180801,1659C2,1184.0,False,False,False,False,True
9010724403,20190801,1659C2,1184.0,False,False,False,False,True
9010724403,20200801,1659C2,1184.0,False,False,False,False,True
9010724403,20210801,1659C2,1184.0,False,False,False,False,True
9010724510,20180801,1659C2,633.5,False,False,False,False,True
9010724510,20190801,1659C2,633.5,False,False,False,False,True
9010724510,20200801,1659C2,633.5,False,False,False,False,True
9010724510,20210801,1659C2,633.5,False,False,False,False,True
9010724510,20220801,1659C2,633.5,False,False,False,False,True
9010724510,20230801,1659C2,633.5,False,False,False,False,True
9010724510,20240801,1659C2,633.5,False,False,False,False,True
9010724510,20250801,1659C2,633.5,False,False,False,False,True
9010726922,20180820,1659C2,134.75,False,False,False,False,True
9010726922,20190820,1659C2,134.75,False,False,False,False,True
9010726922,20200820,1659C2,134.75,False,False,False,False,True
9010726922,20210820,1659C2,134.75,False,False,False,False,True
9010726922,20220820,1659C2,134.75,False,False,False,False,True
9010726922,20230820,1659C2,134.75,False,False,False,False,True
9010726922,20240820,1659C2,134.75,False,False,False,False,True
9010726922,20250820,1659C2,134.75,False,False,False,False,True
9010728696,20180902,1659C2,131.5,False,False,False,False,True
9010728696,20190902,1659C2,131.5,False,False,False,False,True
9010728696,20200902,1659C2,131.5,False,False,False,False,True
9010728696,20210902,1659C2,131.5,False,False,False,False,True
9010728696,20220902,1659C2,131.5,False,False,False,False,True
9010728696,20230902,1659C2,131.5,False,False,False,False,True
9010729500,20180913,1659C2,181.0,False,False,False,False,True
9010729500,20190913,1659C2,181.0,False,False,False,False,True
9010729500,20200913,1659C2,181.0,False,False,False,False,True
9010729500,20210913,1659C2,181.0,False,False,False,False,True
9010729500,20220913,1659C2,181.0,False,False,False,False,True
9010729500,20230913,1659C2,181.0,False,False,False,False,True
9010729500,20240913,1659C2,181.0,False,False,False,False,True
9010729500,20250913,1659C2,181.0,False,False,False,False,True
9010729999,20181009,1659C2,373.75,False,False,False,False,True
9010729999,20191009,1659C2,373.75,False,False,False,False,True
9010729999,20201009,1659C2,373.75,False,False,False,False,True
9010729999,20211009,1659C2,373.75,False,False,False,False,True
9010729999,20221009,1659C2,373.75,False,False,False,False,True
9010729999,20231009,1659C2,373.75,False,False,False,False,True
9010729999,20241009,1659C2,373.75,False,False,False,False,True
9010729999,20251009,1659C2,373.75,False,False,False,False,True
9010731608,20181008,1659C2,271.0,False,False,False,False,True
9010731608,20191008,1659C2,271.0,False,False,False,False,True
9010731608,20201008,1659C2,271.0,False,False,False,False,True
9010731608,20211008,1659C2,271.0,False,False,False,False,True
9010731608,20211008,1659C2,271.0,False,False,False,False,True
9010732270,20221010,1659C2,125.75,False,False,False,False,True
9010732270,20231010,1659C2,125.75,False,False,False,False,True
9010732270,20241010,1659C2,125.75,False,False,False,False,True
9010732270,20251010,1659C2,125.75,False,False,False,False,True
9010732276,20221010,1659C2,150.25,False,False,False,False,True
9010732276,20231010,1659C2,150.25,False,False,False,False,True
9010732276,20241010,1659C2,150.25,False,False,False,False,True
9010732276,20251010,1659C2,150.25,False,False,False,False,True
9010732278,20181010,1659C2,253.25,False,False,False,False,True
9010732278,20191010,1659C2,253.25,False,False,False,False,True
9010732278,20201010,1659C2,253.25,False,False,False,False,True
9010732278,20211010,1659C2,253.25,False,False,False,False,True
9010732278,20221010,1659C2,253.25,False,False,False,False,True
9010732278,20231010,1659C2,253.25,False,False,False,False,True
9010732280,20181010,1659C2,246.75,False,False,False,False,True
9010732280,20191010,1659C2,246.75,False,False,False,False,True
9010732280,20201010,1659C2,246.75,False,False,False,False,True
9010732280,20211010,1659C2,246.75,False,False,False,False,True
9010732280,20221010,1659C2,246.75,False,False,False,False,True
9010732280,20231010,1659C2,246.75,False,False,False,False,True
9010732280,20241010,1659C2,246.75,False,False,False,False,True
9010732280,20251010,1659C2,246.75,False,False,False,False,True
9010736736,20201209,1659C2,134.75,False,False,False,False,True
9010736736,20211209,1659C2,134.75,False,False,False,False,True
9010736736,20221209,1659C2,134.75,False,False,False,False,True
9010736736,20231209,1659C2,134.75,False,False,False,False,True
9010736736,20241209,1659C2,134.75,False,False,False,False,True
9010736736,20251209,1659C2,134.75,False,False,False,False,True
9010737378,20181205,1659C2,325.5,False,False,False,False,True
9010737378,20191205,1659C2,325.5,False,False,False,False,True
9010737378,20201205,1659C2,325.5,False,False,False,False,True
9010737378,20211205,1659C2,325.5,False,False,False,False,True
9010737378,20221205,1659C2,325.5,False,False,False,False,True
9010737378,20231205,1659C2,325.5,False,False,False,False,True
9010737378,20241205,1659C2,325.5,False,False,False,False,True
9010737378,20251205,1659C2,325.5,False,False,False,False,True
9010738207,20181228,1659C2,1420.0,False,False,False,False,True
9010738207,20191228,1659C2,1420.0,False,False,False,False,True
9010738207,20201228,1659C2,1420.0,False,False,False,False,True
9010738207,20211228,1659C2,1420.0,False,False,False,False,True
9010738207,20221228,1659C2,1420.0,False,False,False,False,True
9010738207,20231228,1659C2,1420.0,False,False,False,False,True
9010738207,20241228,1659C2,1420.0,False,False,False,False,True
9010738207,20251228,1659C2,1420.0,False,False,False,False,True
9010738672,20180101,1659C2,358.0,False,False,False,False,True
9010738672,20190101,1659C2,358.0,False,False,False,False,True
9010738672,20200101,1659C2,358.0,False,False,False,False,True
9010738672,20210101,1659C2,358.0,False,False,False,False,True
9010738672,20220101,1659C2,358.0,False,False,False,False,True
9010738672,20230101,1659C2,358.0,False,False,False,False,True
9010738672,20240101,1659C2,358.0,False,False,False,False,True
9010738672,20250101,1659C2,358.0,False,False,False,False,True
9010738672,20260101,1659C2,358.0,False,False,False,False,True
9010740836,20180128,1659CR,163.2,False,False,False,False,True
9010740836,20190128,1659CR,163.2,False,False,False,False,True
9010741302,20210126,1659C2,150.25,False,False,False,False,True
9010741302,20220126,1659C2,150.25,False,False,False,False,True
9010741302,20230126,1659C2,150.25,False,False,False,False,True
9010741302,20240126,1659C2,150.25,False,False,False,False,True
9010741302,20250126,1659C2,150.25,False,False,False,False,True
9010741302,20260126,1659C2,150.25,False,False,False,False,True
9010741334,20210126,1659C2,169.75,False,False,False,False,True
9010741334,20220126,1659C2,169.75,False,False,False,False,True
9010741334,20230126,1659C2,169.75,False,False,False,False,True
9010741334,20240126,1659C2,169.75,False,False,False,False,True
9010741334,20250126,1659C2,169.75,False,False,False,False,True
9010741334,20260126,1659C2,169.75,False,False,False,False,True
9010742814,20180211,1659CR,155.75,False,False,False,False,True
9010743074,20180220,1659CR,246.12,False,False,False,False,True
9010743638,20180227,1659CR,269.65,False,False,False,False,True
9010743638,20190227,1659CR,269.65,False,False,False,False,True
9010743638,20200227,1659CR,269.65,False,False,False,False,True
9010743638,20210227,1659CR,269.65,False,False,False,False,True
9010743638,20220227,1659CR,269.65,False,False,False,False,True
9010743638,20230227,1659CR,269.65,False,False,False,False,True
9010743638,20240227,1659CR,269.65,False,False,False,False,True
9010743638,20250227,1659CR,269.65,False,False,False,False,True
9010744412,20180306,1659CR,217.2,False,False,False,False,True
9010744412,20190306,1659CR,217.2,False,False,False,False,True
9010744412,20200306,1659CR,217.2,False,False,False,False,True
9010744412,20210306,1659CR,217.2,False,False,False,False,True
9010744412,20220306,1659CR,217.2,False,False,False,False,True
9010745456,20180315,1659C2,128.5,False,False,False,False,True
9010745456,20190315,1659C2,128.5,False,False,False,False,True
9010745456,20200315,1659C2,128.5,False,False,False,False,True
9010745456,20210315,1659C2,128.5,False,False,False,False,True
9010745456,20220315,1659C2,128.5,False,False,False,False,True
9010745456,20230315,1659C2,128.5,False,False,False,False,True
9010745456,20240315,1659C2,128.5,False,False,False,False,True
9010745456,20250315,1659C2,128.5,False,False,False,False,True
9010745456,20260315,1659C2,128.5,False,False,False,False,True
9010745750,20180322,1659C2,125.75,False,False,False,False,True
9010745750,20190322,1659C2,125.75,False,False,False,False,True
9010745750,20200322,1659C2,125.75,False,False,False,False,True
9010745750,20210322,1659C2,125.75,False,False,False,False,True
9010745750,20220322,1659C2,125.75,False,False,False,False,True
9010745750,20230322,1659C2,125.75,False,False,False,False,True
9010745750,20240322,1659C2,125.75,False,False,False,False,True
9010745750,20250322,1659C2,125.75,False,False,False,False,True
9010745750,20260322,1659C2,125.75,False,False,False,False,True
9010745751,20180322,1659C2,335.45,False,False,False,False,True
9010745751,20190322,1659C2,335.45,False,False,False,False,True
9010745751,20200322,1659C2,335.45,False,False,False,False,True
9010745751,20210322,1659C2,335.45,False,False,False,False,True
9010745751,20220322,1659C2,335.45,False,False,False,False,True
9010745751,20230322,1659C2,335.45,False,False,False,False,True
9010745751,20240322,1659C2,335.45,False,False,False,False,True
9010745751,20250322,1659C2,335.45,False,False,False,False,True
9010745751,20260322,1659C2,335.45,False,False,False,False,True
9010746005,20180325,1659CR,179.35,False,False,False,False,True
9010746005,20190325,1659CR,179.35,False,False,False,False,True
9010746005,20200325,1659CR,179.35,False,False,False,False,True
9010746005,20210325,1659CR,179.35,False,False,False,False,True
9010746005,20220325,1659CR,179.35,False,False,False,False,True
9010746424,20180328,1659CR,188.1,False,False,False,False,True
9010746424,20190328,1659CR,188.1,False,False,False,False,True
9010746424,20200328,1659CR,188.1,False,False,False,False,True
9010746846,20200328,1659C2,271.0,False,False,False,False,True
9010746846,20210328,1659C2,271.0,False,False,False,False,True
9010746846,20220328,1659C2,271.0,False,False,False,False,True
9010746846,20230328,1659C2,271.0,False,False,False,False,True
9010746846,20240328,1659C2,271.0,False,False,False,False,True
9010746846,20250328,1659C2,271.0,False,False,False,False,True
9010746846,20260328,1659C2,271.0,False,False,False,False,True
9010747186,20180407,1659C2,847.0,False,False,False,False,True
9010747186,20190407,1659C2,847.0,False,False,False,False,True
9010747186,20200407,1659C2,847.0,False,False,False,False,True
9010747186,20210407,1659C2,847.0,False,False,False,False,True
9010747186,20220407,1659C2,847.0,False,False,False,False,True
9010747241,20180408,1659CR,351.2,False,False,False,False,True
9010747636,20230410,1659C2,134.75,False,False,False,False,True
9010747636,20240410,1659C2,134.75,False,False,False,False,True
9010747636,20250410,1659C2,134.75,False,False,False,False,True
9010747636,20260410,1659C2,134.75,False,False,False,False,True
9010748070,20180520,1659CR,155.75,False,False,False,False,True
9010748334,20180415,1659C2,114.5,False,False,False,False,True
9010748334,20190415,1659C2,114.5,False,False,False,False,True
9010748334,20200415,1659C2,114.5,False,False,False,False,True
9010748334,20210415,1659C2,114.5,False,False,False,False,True
9010748334,20220415,1659C2,114.5,False,False,False,False,True
9010748334,20230415,1659C2,114.5,False,False,False,False,True
9010748334,20240415,1659C2,114.5,False,False,False,False,True
9010748334,20250415,1659C2,114.5,False,False,False,False,True
9010748334,20260415,1659C2,114.5,False,False,False,False,True
9010748335,20180415,1659C2,164.5,False,False,False,False,True
9010748335,20190415,1659C2,164.5,False,False,False,False,True
9010748335,20200415,1659C2,164.5,False,False,False,False,True
9010748335,20210415,1659C2,164.5,False,False,False,False,True
9010748335,20220415,1659C2,164.5,False,False,False,False,True
9010748335,20230415,1659C2,164.5,False,False,False,False,True
9010748335,20240415,1659C2,164.5,False,False,False,False,True
9010748335,20250415,1659C2,164.5,False,False,False,False,True
9010748335,20260415,1659C2,164.5,False,False,False,False,True
9010748404,20180415,1659CR,369.7,False,False,False,False,True
9010748517,20180422,1659CR,217.2,False,False,False,False,True
9010748556,20180421,1659C2,121.0,False,False,False,False,True
9010748556,20190421,1659C2,121.0,False,False,False,False,True
9010748556,20200421,1659C2,121.0,False,False,False,False,True
9010748556,20210421,1659C2,121.0,False,False,False,False,True
9010748556,20220421,1659C2,121.0,False,False,False,False,True
9010748556,20230421,1659C2,121.0,False,False,False,False,True
9010748556,20240421,1659C2,121.0,False,False,False,False,True
9010748556,20250421,1659C2,121.0,False,False,False,False,True
9010748556,20260421,1659C2,121.0,False,False,False,False,True
9010749038,20180425,1659C2,226.5,False,False,False,False,True
9010749038,20190425,1659C2,226.5,False,False,False,False,True
9010749038,20200425,1659C2,226.5,False,False,False,False,True
9010749038,20210425,1659C2,226.5,False,False,False,False,True
9010749038,20220425,1659C2,226.5,False,False,False,False,True
9010749038,20230425,1659C2,226.5,False,False,False,False,True
9010749038,20240425,1659C2,226.5,False,False,False,False,True
9010749038,20250425,1659C2,226.5,False,False,False,False,True
9010749038,20260425,1659C2,226.5,False,False,False,False,True
9010749042,20180425,1659C2,146.0,False,False,False,False,True
9010749042,20190425,1659C2,146.0,False,False,False,False,True
9010749463,20180424,1659C2,321.5,False,False,False,False,True
9010749463,20190424,1659C2,321.5,False,False,False,False,True
9010749463,20200424,1659C2,321.5,False,False,False,False,True
9010749463,20210424,1659C2,321.5,False,False,False,False,True
9010749463,20220424,1659C2,321.5,False,False,False,False,True
9010749463,20230424,1659C2,321.5,False,False,False,False,True
9010749463,20240424,1659C2,321.5,False,False,False,False,True
9010749463,20250424,1659C2,321.5,False,False,False,False,True
9010749463,20260424,1659C2,321.5,False,False,False,False,True
9010749842,20180615,1659C2,263.0,False,False,False,False,True
9010749842,20190615,1659C2,263.0,False,False,False,False,True
9010749842,20200615,1659C2,263.0,False,False,False,False,True
9010749842,20210615,1659C2,263.0,False,False,False,False,True
9010749842,20220615,1659C2,263.0,False,False,False,False,True
9010749842,20230615,1659C2,263.0,False,False,False,False,True
9010749842,20240615,1659C2,263.0,False,False,False,False,True
9010749842,20250615,1659C2,263.0,False,False,False,False,True
9010749843,20180615,1659C2,287.25,False,False,False,False,True
9010749843,20190615,1659C2,287.25,False,False,False,False,True
9010749843,20200615,1659C2,287.25,False,False,False,False,True
9010749843,20210615,1659C2,287.25,False,False,False,False,True
9010749843,20220615,1659C2,287.25,False,False,False,False,True
9010749843,20230615,1659C2,287.25,False,False,False,False,True
9010749843,20240615,1659C2,287.25,False,False,False,False,True
9010749843,20250615,1659C2,287.25,False,False,False,False,True
9010749849,20180504,1659C2,112.75,False,False,False,False,True
9010749849,20190504,1659C2,112.75,False,False,False,False,True
9010749849,20200504,1659C2,112.75,False,False,False,False,True
9010749849,20210504,1659C2,112.75,False,False,False,False,True
9010749849,20220504,1659C2,112.75,False,False,False,False,True
9010749849,20230504,1659C2,112.75,False,False,False,False,True
9010749849,20240504,1659C2,112.75,False,False,False,False,True
9010749849,20250504,1659C2,112.75,False,False,False,False,True
9010749849,20260504,1659C2,112.75,False,False,False,False,True
9010749906,20180506,1659C2,115.22,False,False,False,False,True
9010749906,20190506,1659C2,115.22,False,False,False,False,True
9010749906,20200506,1659C2,115.22,False,False,False,False,True
9010749906,20210506,1659C2,115.22,False,False,False,False,True
9010749906,20220506,1659C2,115.22,False,False,False,False,True
9010749906,20230506,1659C2,115.22,False,False,False,False,True
9010749968,20180509,1659CR,163.2,False,False,False,False,True
9010749968,20190509,1659CR,163.2,False,False,False,False,True
9010749968,20200509,1659CR,163.2,False,False,False,False,True
9010749968,20210509,1659CR,163.2,False,False,False,False,True
9010749968,20220509,1659CR,163.2,False,False,False,False,True
9010750755,20180514,1659C2,121.0,False,False,False,False,True
9010750755,20190514,1659C2,121.0,False,False,False,False,True
9010750755,20200514,1659C2,121.0,False,False,False,False,True
9010750755,20210514,1659C2,121.0,False,False,False,False,True
9010750755,20220514,1659C2,121.0,False,False,False,False,True
9010750755,20230514,1659C2,121.0,False,False,False,False,True
9010752580,20180601,1659C2,238.5,False,False,False,False,True
9010752580,20190601,1659C2,238.5,False,False,False,False,True
9010752580,20200601,1659C2,238.5,False,False,False,False,True
9010752580,20210601,1659C2,238.5,False,False,False,False,True
9010752580,20220601,1659C2,238.5,False,False,False,False,True
9010752580,20230601,1659C2,238.5,False,False,False,False,True
9010752580,20240601,1659C2,238.5,False,False,False,False,True
9010752580,20250601,1659C2,238.5,False,False,False,False,True
9010752702,20180605,1659C2,279.25,False,False,False,False,True
9010752702,20190605,1659C2,279.25,False,False,False,False,True
9010752702,20200605,1659C2,279.25,False,False,False,False,True
9010752702,20210605,1659C2,279.25,False,False,False,False,True
9010752702,20220605,1659C2,279.25,False,False,False,False,True
9010752702,20230605,1659C2,279.25,False,False,False,False,True
9010752702,20240605,1659C2,279.25,False,False,False,False,True
9010752702,20250605,1659C2,279.25,False,False,False,False,True
9010753409,20210612,1659C2,121.0,False,False,False,False,True
9010753409,20220612,1659C2,121.0,False,False,False,False,True
9010753409,20230612,1659C2,121.0,False,False,False,False,True
9010753409,20240612,1659C2,121.0,False,False,False,False,True
9010753409,20250612,1659C2,121.0,False,False,False,False,True
9010753687,20180611,1659CR,179.35,False,False,False,False,True
9010753687,20190611,1659CR,179.35,False,False,False,False,True
9010753687,20200611,1659CR,179.35,False,False,False,False,True
9010753687,20210611,1659CR,179.35,False,False,False,False,True
9010753687,20220611,1659CR,179.35,False,False,False,False,True
9010753687,20230611,1659CR,179.35,False,False,False,False,True
9010753687,20240611,1659CR,179.35,False,False,False,False,True
9010754359,20180527,1659C2,390.25,False,False,False,False,True
9010754359,20190527,1659C2,390.25,False,False,False,False,True
9010754359,20200527,1659C2,390.25,False,False,False,False,True
9010754359,20210527,1659C2,390.25,False,False,False,False,True
9010754359,20220527,1659C2,390.25,False,False,False,False,True
9010754359,20230527,1659C2,390.25,False,False,False,False,True
9010754359,20240527,1659C2,390.25,False,False,False,False,True
9010754359,20250527,1659C2,390.25,False,False,False,False,True
9010754485,20180203,1659C2,678.5,False,False,False,False,True
9010754485,20190203,1659C2,678.5,False,False,False,False,True
9010754485,20200203,1659C2,678.5,False,False,False,False,True
9010754485,20210203,1659C2,678.5,False,False,False,False,True
9010754485,20220203,1659C2,678.5,False,False,False,False,True
9010754485,20230203,1659C2,678.5,False,False,False,False,True
9010754485,20240203,1659C2,678.5,False,False,False,False,True
9010754485,20250203,1659C2,678.5,False,False,False,False,True
9010754485,20260203,1659C2,678.5,False,False,False,False,True
9010754898,20180701,1659C2,440.1,False,False,False,False,True
9010754898,20190701,1659C2,440.1,False,False,False,False,True
9010754898,20200701,1659C2,440.1,False,False,False,False,True
9010754898,20210701,1659C2,440.1,False,False,False,False,True
9010754898,20220701,1659C2,440.1,False,False,False,False,True
9010754898,20230701,1659C2,440.1,False,False,False,False,True
9010754898,20240701,1659C2,440.1,False,False,False,False,True
9010755152,20180626,1659CR,241.09,False,False,False,False,True
9010755152,20190626,1659CR,241.09,False,False,False,False,True
9010755152,20200626,1659CR,241.09,False,False,False,False,True
9010755152,20210626,1659CR,241.09,False,False,False,False,True
9010755152,20220626,1659CR,241.09,False,False,False,False,True
9010755152,20230626,1659CR,241.09,False,False,False,False,True
9010755152,20240626,1659CR,241.09,False,False,False,False,True
9010755152,20250626,1659CR,241.09,False,False,False,False,True
9010756020,20180701,1659CR,163.2,False,False,False,False,True
9010756020,20190701,1659CR,163.2,False,False,False,False,True
9010756020,20200701,1659CR,163.2,False,False,False,False,True
9010756024,20180715,1659C2,458.75,False,False,False,False,True
9010756024,20190715,1659C2,458.75,False,False,False,False,True
9010756024,20200715,1659C2,458.75,False,False,False,False,True
9010756024,20210715,1659C2,458.75,False,False,False,False,True
9010756024,20220715,1659C2,458.75,False,False,False,False,True
9010756024,20230715,1659C2,458.75,False,False,False,False,True
9010756024,20240715,1659C2,458.75,False,False,False,False,True
9010756033,20180701,1659CR,197.35,False,False,False,False,True
9010756033,20190701,1659CR,197.35,False,False,False,False,True
9010756033,20200701,1659CR,197.35,False,False,False,False,True
9010756033,20210701,1659CR,197.35,False,False,False,False,True
9010756033,20220701,1659CR,197.35,False,False,False,False,True
9010756033,20230701,1659CR,197.35,False,False,False,False,True
9010756540,20230708,1659C2,187.75,False,False,False,False,True
9010756916,20180804,1659C2,329.25,False,False,False,False,True
9010756916,20190804,1659C2,329.25,False,False,False,False,True
9010756916,20200804,1659C2,329.25,False,False,False,False,True
9010756916,20210804,1659C2,329.25,False,False,False,False,True
9010756916,20220804,1659C2,329.25,False,False,False,False,True
9010756916,20230804,1659C2,329.25,False,False,False,False,True
9010756916,20240804,1659C2,329.25,False,False,False,False,True
9010756916,20250804,1659C2,329.25,False,False,False,False,True
9010756925,20180805,1659C2,214.25,False,False,False,False,True
9010756925,20190805,1659C2,214.25,False,False,False,False,True
9010756925,20200805,1659C2,214.25,False,False,False,False,True
9010756925,20210805,1659C2,214.25,False,False,False,False,True
