canonical_beneficiary_stage_id,canonical_payment_stage_id,reconstructed_claim_id,policy_number,beneficiary_name_id,relationship_code,distribution_type,equal_split_indicator,inferred_distribution_indicator,beneficiary_sequence,inferred_share_pct,canonical_status,derivation_lineage,source_beneficiary_distribution_candidate_id,production_dbf_flag
CBS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P3,CPS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P3,RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,696569,PE,SEQUENTIAL_SPLIT,N,N,3,,BENEFICIARY_STAGED,CPS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P3|BDC-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P3,BDC-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P3,N
CBS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P4,CPS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P4,RC-9010385491-1-DEATH_CLAIM-C0-20190501,9010385491,696570,PE,SEQUENTIAL_SPLIT,N,N,4,,BENEFICIARY_STAGED,CPS-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P4|BDC-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P4,BDC-RC-9010385491-1-DEATH_CLAIM-C0-20190501-P4,N
CBS-RC-9010385491-1-DEATH_CLAIM-C1-20210707-P1,CPS-RC-9010385491-1-DEATH_CLAIM-C1-20210707-P1,RC-9010385491-1-DEATH_CLAIM-C1-20210707,9010385491,696567,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010385491-1-DEATH_CLAIM-C1-20210707-P1|BDC-RC-9010385491-1-DEATH_CLAIM-C1-20210707-P1,BDC-RC-9010385491-1-DEATH_CLAIM-C1-20210707-P1,N
CBS-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,CPS-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,RC-9010389651-1-DEATH_CLAIM-C0-20240727,9010389651,696590,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1|BDC-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,BDC-RC-9010389651-1-DEATH_CLAIM-C0-20240727-P1,N
CBS-RC-9010391359-1-DEATH_CLAIM-C0-20211119-P1,CPS-RC-9010391359-1-DEATH_CLAIM-C0-20211119-P1,RC-9010391359-1-DEATH_CLAIM-C0-20211119,9010391359,627639,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010391359-1-DEATH_CLAIM-C0-20211119-P1|BDC-RC-9010391359-1-DEATH_CLAIM-C0-20211119-P1,BDC-RC-9010391359-1-DEATH_CLAIM-C0-20211119-P1,N
CBS-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,CPS-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,RC-9010393158-1-DEATH_CLAIM-C0-20210207,9010393158,587839,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1|BDC-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,BDC-RC-9010393158-1-DEATH_CLAIM-C0-20210207-P1,N
CBS-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,CPS-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,RC-9010394249-1-DEATH_CLAIM-C0-20240916,9010394249,697448,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1|BDC-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,BDC-RC-9010394249-1-DEATH_CLAIM-C0-20240916-P1,N
CBS-RC-9010394662-1-DEATH_CLAIM-C0-20211009-P1,CPS-RC-9010394662-1-DEATH_CLAIM-C0-20211009-P1,RC-9010394662-1-DEATH_CLAIM-C0-20211009,9010394662,689946,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010394662-1-DEATH_CLAIM-C0-20211009-P1|BDC-RC-9010394662-1-DEATH_CLAIM-C0-20211009-P1,BDC-RC-9010394662-1-DEATH_CLAIM-C0-20211009-P1,N
CBS-RC-9010395382-1-DEATH_CLAIM-C0-20240528-P1,CPS-RC-9010395382-1-DEATH_CLAIM-C0-20240528-P1,RC-9010395382-1-DEATH_CLAIM-C0-20240528,9010395382,627639,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010395382-1-DEATH_CLAIM-C0-20240528-P1|BDC-RC-9010395382-1-DEATH_CLAIM-C0-20240528-P1,BDC-RC-9010395382-1-DEATH_CLAIM-C0-20240528-P1,N
CBS-RC-9010395878-1-DEATH_CLAIM-C0-20180113-P1,CPS-RC-9010395878-1-DEATH_CLAIM-C0-20180113-P1,RC-9010395878-1-DEATH_CLAIM-C0-20180113,9010395878,587905,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010395878-1-DEATH_CLAIM-C0-20180113-P1|BDC-RC-9010395878-1-DEATH_CLAIM-C0-20180113-P1,BDC-RC-9010395878-1-DEATH_CLAIM-C0-20180113-P1,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P1,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P1,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,587905,PE,SEQUENTIAL_SPLIT,Y,N,1,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P1|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P1,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P1,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P2,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P2,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712147,PE,SEQUENTIAL_SPLIT,Y,N,2,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P2|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P2,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P2,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P3,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P3,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712149,PE,SEQUENTIAL_SPLIT,Y,N,3,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P3|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P3,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P3,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P4,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P4,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712150,PE,SEQUENTIAL_SPLIT,Y,N,4,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P4|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P4,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P4,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P5,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P5,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712151,PE,SEQUENTIAL_SPLIT,Y,N,5,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P5|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P5,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P5,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P6,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P6,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712152,PE,SEQUENTIAL_SPLIT,Y,N,6,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P6|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P6,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P6,N
CBS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P7,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P7,RC-9010395879-1-DEATH_CLAIM-C0-20230114,9010395879,712153,PE,SEQUENTIAL_SPLIT,Y,N,7,14.29,BENEFICIARY_STAGED,CPS-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P7|BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P7,BDC-RC-9010395879-1-DEATH_CLAIM-C0-20230114-P7,N
CBS-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,CPS-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,RC-9010396147-1-DEATH_CLAIM-C0-20250106,9010396147,708165,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1|BDC-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,BDC-RC-9010396147-1-DEATH_CLAIM-C0-20250106-P1,N
CBS-RC-9010397945-1-DEATH_CLAIM-C0-20211113-P1,CPS-RC-9010397945-1-DEATH_CLAIM-C0-20211113-P1,RC-9010397945-1-DEATH_CLAIM-C0-20211113,9010397945,587950,PE,EXPLICIT_PAYEE,N,N,1,100.00,BENEFICIARY_STAGED,CPS-RC-9010397945-1-DEATH_CLAIM-C0-20211113-P1|BDC-RC-9010397945-1-DEATH_CLAIM-C0-20211113-P1,BDC-RC-9010397945-1-DEATH_CLAIM-C0-20211113-P1,N
CBS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P1,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P1,RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,712804,PE,SEQUENTIAL_SPLIT,Y,N,1,25.00,BENEFICIARY_STAGED,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P1|BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P1,BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P1,N
CBS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P2,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P2,RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,712805,PE,SEQUENTIAL_SPLIT,Y,N,2,25.00,BENEFICIARY_STAGED,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P2|BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P2,BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P2,N
CBS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P3,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P3,RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,712806,PE,SEQUENTIAL_SPLIT,Y,N,3,25.00,BENEFICIARY_STAGED,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P3|BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P3,BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P3,N
CBS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P4,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P4,RC-9010398274-1-DEATH_CLAIM-C0-20240313,9010398274,712807,PE,SEQUENTIAL_SPLIT,Y,N,4,25.00,BENEFICIARY_STAGED,CPS-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P4|BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P4,BDC-RC-9010398274-1-DEATH_CLAIM-C0-20240313-P4,N
CBS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P1,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P1,RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,587967,PE,SEQUENTIAL_SPLIT,Y,N,1,11.11,BENEFICIARY_STAGED,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P1|BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P1,BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P1,N
CBS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P2,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P2,RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,697223,PE,SEQUENTIAL_SPLIT,Y,N,2,11.11,BENEFICIARY_STAGED,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P2|BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P2,BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P2,N
CBS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P3,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P3,RC-9010398591-1-DEATH_CLAIM-C0-20190827,9010398591,697224,PE,SEQUENTIAL_SPLIT,Y,N,3,11.11,BENEFICIARY_STAGED,CPS-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P3|BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P3,BDC-RC-9010398591-1-DEATH_CLAIM-C0-20190827-P3,N
