policy_raw,mpolicy,cso_total_paid,cso_plan_code,cso_last_pd_date,pactg_present_yn,death_header_present_yn,notes,option3_ready_when
9010447575,9010447575C,1684.23,167001,2022-09-19 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010449559,9010449559C,7316.82,167002,2019-02-13 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010453017,9010453017C,3526.14,167002,2017-08-29 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010456190,9010456190C,3955.3,167002,2018-05-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010457290,9010457290C,9081.62,167001,2017-02-10 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010457291,9010457291C,8829.12,167002,2022-01-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010458406,9010458406C,13872.47,167002,2017-10-25 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010458484,9010458484C,11944.43,166400,2017-04-25 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010458610,9010458610C,7764.19,167001,2017-08-31 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010459724,9010459724C,14981.2,167002,2017-02-16 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010460189,9010460189C,4575.75,167002,2017-05-09 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010462483,9010462483C,7731.11,167001,2017-03-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010463420,9010463420C,3599.65,167002,2018-02-14 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010463552,9010463552C,17091.21,167001,2018-01-02 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010464869,9010464869C,4716.62,167001,2020-06-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010464870,9010464870C,2959.7,167002,2024-03-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010467754,9010467754C,3860.21,167002,2017-02-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010470609,9010470609C,11688.28,167002,2017-05-01 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010476803,9010476803C,4859.27,167001,2018-02-16 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010477512,9010477512C,11019.57,167001,2021-01-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010477513,9010477513C,12260.03,167002,2020-06-02 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010477988,9010477988C,11597.13,167001,2019-06-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010478285,9010478285C,8066.76,167002,2020-04-28 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010478882,9010478882C,5868.45,167001,2017-03-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010486919,9010486919C,1363.61,167002,2025-06-24 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010486964,9010486964C,5636.74,167001,2022-04-07 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010487893,9010487893C,3786.58,167001,2017-01-09 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010488274,9010488274C,11489.42,167002,2018-05-24 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010491000,9010491000C,5033.43,166400,2022-09-01 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010493228,9010493228C,6276.7,166400,2017-02-07 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010494337,9010494337C,3300.82,166400,2017-06-21 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010496005,9010496005C,235.79,166600,2018-04-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010498153,9010498153C,8136.19,166400,2024-05-13 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010498703,9010498703C,1298.69,166600,2017-09-01 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010505549,9010505549C,5730.58,166400,2023-01-26 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010508560,9010508560C,1002.08,166600,2018-01-31 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010514053,9010514053C,2488.53,166400,2017-04-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010518637,9010518637C,3000.0,166600,2018-01-19 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010521651,9010521651C,10150.54,167001,2023-05-31 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010547859,9010547859C,9984.96,167002,2018-02-09 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010550564,9010550564C,13974.98,167001,2020-01-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010591111,9010591111C,812.76,167001,2017-07-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010607249,9010607249C,9672.81,167002,2023-01-26 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010621762,9010621762C,11471.6,167002,2019-04-16 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010731970,9010731970C,20424.82,165801,2022-09-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010736035,9010736035C,81378.18,155901,2019-09-09 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010741943,9010741943C,39515.55,155802,2025-08-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010743083,9010743083C,9826.13,164401,2017-07-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010747639,9010747639C,4433.26,164401,2017-01-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010748300,9010748300C,15977.88,155802,2020-04-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010749053,9010749053C,3634.52,164402,2022-08-03 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010750808,9010750808C,8512.47,164402,2017-07-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010750813,9010750813C,1071.77,164402,2018-07-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010751519,9010751519C,13134.0,164402,2017-01-11 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010752703,9010752703C,22556.61,164401,2019-04-10 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010754356,9010754356C,23717.44,155902,2017-10-18 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010755655,9010755655C,11616.01,164402,2018-05-01 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010755676,9010755676C,6387.75,164402,2018-01-09 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010757554,9010757554C,10200.0,164402,2017-01-13 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010757961,9010757961C,5017.94,164402,2017-01-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010758599,9010758599C,25150.89,155901,2017-06-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010761875,9010761875C,25000.0,155902,2017-10-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010761951,9010761951C,24443.45,164402,2017-03-13 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010764328,9010764328C,7500.0,164402,2017-05-10 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010764833,9010764833C,5017.0,164402,2017-06-29 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010765206,9010765206C,10000.0,164401,2018-12-10 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010766130,9010766130C,13052.07,164402,2017-04-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010768119,9010768119C,17754.87,164402,2017-12-14 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010769714,9010769714C,49445.73,155802,2023-04-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010770350,9010770350C,3750.0,164402,2017-04-12 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010770527,9010770527C,7017.84,164402,2017-10-30 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010770701,9010770701C,25022.97,165901,2017-10-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010771111,9010771111C,29840.23,165901,2020-05-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010771580,9010771580C,20089.71,164402,2022-07-07 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010771662,9010771662C,46125.62,164402,2022-11-22 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010773851,9010773851C,7156.41,164402,2017-03-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010774109,9010774109C,9942.49,164401,2020-12-11 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010776157,9010776157C,30968.34,165901,2020-02-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010776653,9010776653C,30663.38,155901,2019-05-02 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010777959,9010777959C,2042.47,164402,2017-08-14 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010778652,9010778652C,21070.94,164401,2017-12-04 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010779478,9010779478C,15012.74,164402,2018-05-14 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010781054,9010781054C,10402.27,164402,2022-03-30 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010781778,9010781778C,6000.0,164401,2018-02-07 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010781900,9010781900C,6280.58,164402,2017-08-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010783755,9010783755C,200100.42,566801,2018-02-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010783784,9010783784C,16464.1,164401,2017-11-29 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010785049,9010785049C,15651.06,155901,2020-05-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010785325,9010785325C,8805.99,164401,2017-07-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010785932,9010785932C,11926.31,164402,2022-06-14 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010786562,9010786562C,16741.81,164402,2017-07-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010786975,9010786975C,7969.59,164401,2017-07-19 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010788428,9010788428C,1213.93,164402,2017-03-28 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010790013,9010790013C,25308.13,566801,2017-08-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010790756,9010790756C,6531.24,155901,2024-02-29 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010791461,9010791461C,54935.64,164402,2017-11-22 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010792295,9010792295C,9913.22,164402,2017-08-07 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010793137,9010793137C,2915.42,164402,2018-09-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010794437,9010794437C,50000.0,155901,2017-05-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010794748,9010794748C,25000.0,165902,2017-12-13 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010795610,9010795610C,12376.77,164401,2017-06-30 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010795710,9010795710C,5050.54,164401,2017-03-29 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010796293,9010796293C,9091.99,164402,2017-09-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010796463,9010796463C,50015.24,165902,2017-03-02 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010799171,9010799171C,24368.23,164402,2017-11-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010802648,9010802648C,9315.43,164401,2017-08-01 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010803025,9010803025C,17499.78,165902,2021-11-08 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010803233,9010803233C,25000.0,165901,2018-02-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010803678,9010803678C,19475.59,164402,2017-09-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010803679,9010803679C,24342.79,164401,2017-09-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010805052,9010805052C,9366.1,164402,2017-07-25 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010808366,9010808366C,6500.0,164402,2018-02-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010809547,9010809547C,5744.77,164401,2017-11-15 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010809932,9010809932C,25132.3,155901,2019-10-17 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010810504,9010810504C,24284.16,155901,2022-10-05 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010811204,9010811204C,19623.04,165802,2023-10-04 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010812482,9010812482C,25000.0,155902,2017-06-12 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010813281,9010813281C,22193.2,164401,2017-08-31 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010814350,9010814350C,16469.5,164401,2017-06-21 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010814552,9010814552C,15271.13,164402,2018-06-18 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010814718,9010814718C,6000.0,164902,2017-03-20 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010816236,9010816236C,9482.83,164401,2017-10-27 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010816590,9010816590C,4142.3,164401,2022-09-28 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010817415,9010817415C,25936.35,164402,2021-01-12 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
9010817477,9010817477C,53656.24,164401,2023-06-06 00:00:00,N,N,ERIC_SUPPLY_GAP_awaiting_source_history,Provide PACTG history + death claim presence; then same Option-3 rules apply
