audit_timestamp,production_dbf_flag,package_type,parent_claim_id,reconstructed_claim_id,orphan_payment_count,orphan_payment_amount,blocker_type,remediation_priority_score,expected_replay_impact,governance_status,severity,remediability,business_review_required,business_summary,rulebook_lineage
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010894951-1-DEATH_CLAIM-C0-20230331,RC-9010894951-1-DEATH_CLAIM-C0-20230331,2,28885.74,LIFECYCLE_BLOCKED,0.5344,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $28885.74. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9015000602-1-DEATH_CLAIM-C0-20200720,RC-9015000602-1-DEATH_CLAIM-C0-20200720,5,7513.69,LIFECYCLE_BLOCKED,0.5326,PROJECTED_ORPHANS_RESOLVED=5,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 5 orphan payment(s) totaling $7513.69. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010429259-1-DEATH_CLAIM-C0-20200707,RC-9010429259-1-DEATH_CLAIM-C0-20200707,3,17507.35,LIFECYCLE_BLOCKED,0.5125,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $17507.35. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011191578-1-DEATH_CLAIM-C0-20200531,RC-9011191578-1-DEATH_CLAIM-C0-20200531,4,10460.2,LIFECYCLE_BLOCKED,0.5123,PROJECTED_ORPHANS_RESOLVED=4,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 4 orphan payment(s) totaling $10460.2. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010442230-1-DEATH_CLAIM-C0-20250726,RC-9010442230-1-DEATH_CLAIM-C0-20250726,1,30774.01,LIFECYCLE_BLOCKED,0.5089,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $30774.01. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010517231-1-DEATH_CLAIM-C0-20250803,RC-9010517231-1-DEATH_CLAIM-C0-20250803,4,8443.85,LIFECYCLE_BLOCKED,0.5022,PROJECTED_ORPHANS_RESOLVED=4,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 4 orphan payment(s) totaling $8443.85. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010434747-1-DEATH_CLAIM-C1-20190719,RC-9010434747-1-DEATH_CLAIM-C1-20190719,4,8205.6,LIFECYCLE_BLOCKED,0.501,PROJECTED_ORPHANS_RESOLVED=4,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 4 orphan payment(s) totaling $8205.6. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010463161-1-DEATH_CLAIM-C0-20220117,RC-9010463161-1-DEATH_CLAIM-C0-20220117,3,27041.2,UNBALANCED_PARENT,0.5002,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $27041.2. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010426961-1-DEATH_CLAIM-C0-20260125,RC-9010426961-1-DEATH_CLAIM-C0-20260125,2,22043.15,LIFECYCLE_BLOCKED,0.5002,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $22043.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010459653-1-DEATH_CLAIM-C0-20240313,RC-9010459653-1-DEATH_CLAIM-C0-20240313,3,14892.78,LIFECYCLE_BLOCKED,0.4995,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $14892.78. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010411499-1-DEATH_CLAIM-C0-20200830,RC-9010411499-1-DEATH_CLAIM-C0-20200830,2,20934.25,LIFECYCLE_BLOCKED,0.4947,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $20934.25. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010754964-1-DEATH_CLAIM-C1-20200130,RC-9010754964-1-DEATH_CLAIM-C1-20200130,5,11363.45,UNBALANCED_PARENT,0.4918,PROJECTED_ORPHANS_RESOLVED=3,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 5 orphan payment(s) totaling $11363.45. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010469985-1-DEATH_CLAIM-C0-20190105,RC-9010469985-1-DEATH_CLAIM-C0-20190105,1,38978.7,UNBALANCED_PARENT,0.4899,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 1 orphan payment(s) totaling $38978.7. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010446638-1-DEATH_CLAIM-C0-20201125,RC-9010446638-1-DEATH_CLAIM-C0-20201125,1,26096.36,LIFECYCLE_BLOCKED,0.4855,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $26096.36. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011201621-1-DEATH_CLAIM-C0-20201017,RC-9011201621-1-DEATH_CLAIM-C0-20201017,1,25677.15,LIFECYCLE_BLOCKED,0.4834,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $25677.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011156098-1-DEATH_CLAIM-C0-20230213,RC-9011156098-1-DEATH_CLAIM-C0-20230213,2,30000.0,UNBALANCED_PARENT,0.48,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $30000.0. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010440370-1-DEATH_CLAIM-C0-20220129,RC-9010440370-1-DEATH_CLAIM-C0-20220129,3,10545.74,LIFECYCLE_BLOCKED,0.4777,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $10545.74. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010465451-1-DEATH_CLAIM-C0-20201112,RC-9010465451-1-DEATH_CLAIM-C0-20201112,1,23882.33,LIFECYCLE_BLOCKED,0.4744,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $23882.33. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010941103-1-DEATH_CLAIM-C1-20221019,RC-9010941103-1-DEATH_CLAIM-C1-20221019,4,14569.48,UNBALANCED_PARENT,0.4728,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $14569.48. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010452516-1-DEATH_CLAIM-C0-20190323,RC-9010452516-1-DEATH_CLAIM-C0-20190323,2,16545.56,LIFECYCLE_BLOCKED,0.4727,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $16545.56. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010499702-1-DEATH_CLAIM-C0-20220210,RC-9010499702-1-DEATH_CLAIM-C0-20220210,4,14314.77,UNBALANCED_PARENT,0.4716,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $14314.77. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010429064-1-DEATH_CLAIM-C0-20240110,RC-9010429064-1-DEATH_CLAIM-C0-20240110,1,22711.07,LIFECYCLE_BLOCKED,0.4686,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $22711.07. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010150910-1-DEATH_CLAIM-C0-20200423,RC-9010150910-1-DEATH_CLAIM-C0-20200423,4,1134.57,LIFECYCLE_BLOCKED,0.4657,PROJECTED_ORPHANS_RESOLVED=4,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 4 orphan payment(s) totaling $1134.57. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011193421-1-DEATH_CLAIM-C0-20230824,RC-9011193421-1-DEATH_CLAIM-C0-20230824,3,8099.86,LIFECYCLE_BLOCKED,0.4655,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $8099.86. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010426858-1-DEATH_CLAIM-C0-20181213,RC-9010426858-1-DEATH_CLAIM-C0-20181213,2,14301.78,LIFECYCLE_BLOCKED,0.4615,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $14301.78. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010445719-1-DEATH_CLAIM-C0-20180329,RC-9010445719-1-DEATH_CLAIM-C0-20180329,4,12296.69,UNBALANCED_PARENT,0.4615,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $12296.69. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010429965-1-DEATH_CLAIM-C0-20251105,RC-9010429965-1-DEATH_CLAIM-C0-20251105,1,21055.31,LIFECYCLE_BLOCKED,0.4603,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $21055.31. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010385491-1-DEATH_CLAIM-C0-20190501,RC-9010385491-1-DEATH_CLAIM-C0-20190501,4,11999.81,UNBALANCED_PARENT,0.46,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $11999.81. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010412522-1-DEATH_CLAIM-C0-20190718,RC-9010412522-1-DEATH_CLAIM-C0-20190718,1,20435.43,LIFECYCLE_BLOCKED,0.4572,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $20435.43. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010474519-1-DEATH_CLAIM-C0-20180423,RC-9010474519-1-DEATH_CLAIM-C0-20180423,4,11342.25,UNBALANCED_PARENT,0.4567,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $11342.25. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010914301-1-DEATH_CLAIM-C1-20220929,RC-9010914301-1-DEATH_CLAIM-C1-20220929,2,25019.98,UNBALANCED_PARENT,0.4551,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $25019.98. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010526526-1-DEATH_CLAIM-C0-20180906,RC-9010526526-1-DEATH_CLAIM-C0-20180906,1,19070.01,LIFECYCLE_BLOCKED,0.4504,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $19070.01. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010439836-1-DEATH_CLAIM-C0-20250602,RC-9010439836-1-DEATH_CLAIM-C0-20250602,1,19046.05,LIFECYCLE_BLOCKED,0.4502,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $19046.05. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011103062-1-DEATH_CLAIM-C0-20191112,RC-9011103062-1-DEATH_CLAIM-C0-20191112,3,5012.95,LIFECYCLE_BLOCKED,0.4501,PROJECTED_ORPHANS_RESOLVED=3,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 3 orphan payment(s) totaling $5012.95. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010936713-1-DEATH_CLAIM-C1-20210414,RC-9010936713-1-DEATH_CLAIM-C1-20210414,3,16721.52,UNBALANCED_PARENT,0.4486,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 3 orphan payment(s) totaling $16721.52. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010407533-1-DEATH_CLAIM-C0-20250911,RC-9010407533-1-DEATH_CLAIM-C0-20250911,4,9206.17,UNBALANCED_PARENT,0.446,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $9206.17. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010434876-1-DEATH_CLAIM-C0-20230302,RC-9010434876-1-DEATH_CLAIM-C0-20230302,4,9032.41,UNBALANCED_PARENT,0.4452,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $9032.41. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011000854-1-DEATH_CLAIM-C1-20230502,RC-9011000854-1-DEATH_CLAIM-C1-20230502,2,10856.69,LIFECYCLE_BLOCKED,0.4443,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $10856.69. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010382931-1-DEATH_CLAIM-C0-20220210,RC-9010382931-1-DEATH_CLAIM-C0-20220210,1,17290.3,LIFECYCLE_BLOCKED,0.4415,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $17290.3. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011104342-1-DEATH_CLAIM-C0-20230613,RC-9011104342-1-DEATH_CLAIM-C0-20230613,2,10230.94,LIFECYCLE_BLOCKED,0.4412,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $10230.94. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010434747-1-DEATH_CLAIM-C0-20190326,RC-9010434747-1-DEATH_CLAIM-C0-20190326,4,8205.59,UNBALANCED_PARENT,0.441,PROJECTED_ORPHANS_RESOLVED=2,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 4 orphan payment(s) totaling $8205.59. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9011261618-1-DEATH_CLAIM-C0-20210924,RC-9011261618-1-DEATH_CLAIM-C0-20210924,2,10107.84,LIFECYCLE_BLOCKED,0.4405,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $10107.84. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010847570-1-DEATH_CLAIM-C1-20220421,RC-9010847570-1-DEATH_CLAIM-C1-20220421,1,28834.15,UNBALANCED_PARENT,0.4392,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 1 orphan payment(s) totaling $28834.15. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010832681-1-DEATH_CLAIM-C0-20220109,RC-9010832681-1-DEATH_CLAIM-C0-20220109,2,21790.6,UNBALANCED_PARENT,0.439,PROJECTED_ORPHANS_RESOLVED=1,PRODUCTION_BLOCKED,HIGH,PARTIALLY_RECOVERABLE,Y,Parent claim drives 2 orphan payment(s) totaling $21790.6. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010468946-1-DEATH_CLAIM-C0-20220917,RC-9010468946-1-DEATH_CLAIM-C0-20220917,1,16784.01,LIFECYCLE_BLOCKED,0.4389,PROJECTED_ORPHANS_RESOLVED=1,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 1 orphan payment(s) totaling $16784.01. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
2026-05-24T19:22:25Z,N,PARENT_REMEDIATION_REVIEW,RC-9010415834-1-DEATH_CLAIM-C0-20200601,RC-9010415834-1-DEATH_CLAIM-C0-20200601,2,9380.63,LIFECYCLE_BLOCKED,0.4369,PROJECTED_ORPHANS_RESOLVED=2,NEEDS_RULE_REFINEMENT,MEDIUM,RECOVERABLE,N,Parent claim drives 2 orphan payment(s) totaling $9380.63. Remediating this parent is a high-value target for orphan reduction.,phase16e_qa_uat_parent_package
